date,province,district,subdist,village,hi,ci,bi
2013-2,สมุทรปราการ,บางเสาธง,ศีรษะจรเข้น้อย,ศีรษะจรเข้น้อย,25,8.28,42
2013-2,สมุทรสาคร,บ้านแพ้ว,บ้านแพ้ว,บ้านแพ้ว,10,2.02,13
2013-2,สระแก้ว,โคกสูง,หนองม่วง,สว่างพัฒนา,6.8,1.11,6.8
2013-2,สระแก้ว,ตาพระยา,ตาพระยา,กุดเวียน,4,0.43,4
2013-2,สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,คลองสำอางใต้,38,10.48,65
2013-2,สระแก้ว,อรัญประเทศ,ทับพริก,ทับพริก,26,5.3,36
2013-2,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ทุ่งคอก,8,1.04,10
2013-2,สุพรรณบุรี,สองพี่น้อง,ทุ่งคอก,ลองตอง,10,1.64,14
2013-2,สุราษฎร์ธานี,คีรีรัฐนิคม,ย่านยาว,บางพระ,21,8.08,32
2013-2,สุราษฎร์ธานี,ท่าชนะ,ประสงค์,เกาะมุกด์,26,8.66,40
2013-2,หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,วังน้ำขาว,0,0,0
2013-2,หนองบัวลำภู,ศรีบุญเรือง,หันนางาม,โปร่งแจ้ง,0,0,0
2013-2,อำนาจเจริญ,ชานุมาน,โคกสาร,คันสูง,0,0,0
2013-2,อำนาจเจริญ,ชานุมาน,ชานุมาน,โนนสำราญ,0,0,0
2013-2,อำนาจเจริญ,ชานุมาน,ชานุมาน,โนนสำราญ,24,0,0
2013-2,อำนาจเจริญ,ปทุมราชวงศา,คำโพน,พุทธศิลป์,0,0,0
2013-2,อำนาจเจริญ,ปทุมราชวงศา,นาหว้า,สหกรณ์,0,0,0
2013-2,อำนาจเจริญ,พนา,จานลาน,ผึ้ง,0,0,0
2013-2,อำนาจเจริญ,พนา,พนา,ม่วงสวาสดิ์,0,0,0
2013-2,อำนาจเจริญ,เสนางคนิคม,ไร่สีสุก,ไร่สีสุก,0,0,0
2013-2,อำนาจเจริญ,เสนางคนิคม,หนองสามสี,หนองสามสี,0,0,0
2013-1,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากพูน,สวนจันทร์,45,7.89,60
2012-12,ชัยภูมิ,ภักดีชุมพล,วังทอง,วังทอง,0,0,0
2012-12,ชัยภูมิ,ภักดีชุมพล,วังทอง,ห้วยหินฝน,0,0,0
2012-12,ชัยภูมิ,ภักดีชุมพล,วังทอง,ห้วยหินฝน,0,0,0
2012-12,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ควนสมบูรณ์,10,2.14,22.5
2012-12,นครศรีธรรมราช,ชะอวด,ท่าประจะ,สี่แยก,7.5,1.67,17.5
2012-12,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองนนทรีย์,12.5,2.94,32.5
2012-12,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,10,2.17,27.5
2012-11,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ไม้เสียบ,5,1.46,15
2012-11,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ลานนา,10,2.7,27.5
2012-11,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ห้วยปรง,15,3.53,35
2012-11,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ควนดินแดง,7.5,1.84,22.5
2012-10,ตาก,แม่สอด,แม่กาษา,แม่กื้ดสามท่า,0,0,0
2012-10,นครศรีธรรมราช,ชะอวด,เกาะขันธ์,ท่าไทร,7.5,2.13,22.5
2012-10,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ลำแบน,7.5,2.87,32.5
2012-10,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,10,2.28,27.5
2012-10,ปัตตานี,เมืองปัตตานี,จะบังติกอ,จะบังติกอ,5,0.81,6
2012-10,ปัตตานี,เมืองปัตตานี,บานา,ยูโยะ,0,0,0
2012-10,ปัตตานี,เมืองปัตตานี,บานา,ปากาดอรอ,6,1.03,6
2012-9,กระบี่,คลองท่อม,ทรายขาว,ห้วยพลูหนัง,10,3.7,10
2012-9,กระบี่,คลองท่อม,ทรายขาว,บ่อม่วง,12.5,3.42,10
2012-9,กระบี่,ลำทับ,ทุ่งไทรทอง,ทุ่งทับควาย,0,0,0
2012-9,กระบี่,ลำทับ,ทุ่งไทรทอง,เกาะไทร,0,0,0
2012-9,นครศรีธรรมราช,ชะอวด,วังอ่าง,หนองบัว,2.5,0.35,2.5
2012-9,นครศรีธรรมราช,นาบอน,นาบอน,นาบอน,22,8.71,68
2012-9,นครศรีธรรมราช,เมืองนครศรีธรรมราช,โพธิ์เสด็จ,โพธิ์เสด็จ,14.81,1.8,7.41
2012-9,ยะลา,เบตง,ตาเนาะแมเราะ,มาลา,3,0.9,4
2012-9,ยะลา,เบตง,ธารน้ำทิพย์,จาเราะซูซู,2,0.22,1
2012-9,ยะลา,เบตง,ยะรม,ยะรม,5,1.17,5
2012-9,ยะลา,เมืองยะลา,ยะลา,ยะลา,12,6.27,24
2012-9,ยะลา,เมืองยะลา,ลำใหม่,ป่าพ้อ,5,1.46,5
2012-8,กระบี่,คลองท่อม,คลองพน,ดินนา,10,3.81,10
2012-8,กระบี่,คลองท่อม,คลองพน,ในไร่0บ้านนา,12.5,3.45,10
2012-8,กระบี่,เมืองกระบี่,กระบี่น้อย,เขาตั้ง,5,1.65,7
2012-8,กาญจนบุรี,ท่าม่วง,รางสาลี่,สระกลอย,42,6.47,70
2012-8,กาญจนบุรี,ท่าม่วง,หนองตากยา,หนองตากยา,62,15.27,120
2012-8,กาญจนบุรี,ไทรโยค,ท่าเสา,ท่าเสา,22,5.36,36
2012-8,ชุมพร,เมืองชุมพร,ทุ่งคา,ทุ่งคา,21.7,4.49,28.3
2012-8,เชียงใหม่,จอมทอง,แม่สอย,วังน้ำหยาด,11,2.33,13
2012-8,เชียงใหม่,แม่ริม,โป่งแยง,โป่งแยงนอก,17,4.6,22
2012-8,เชียงใหม่,แม่ริม,เหมืองแก้ว,ดอนตัน,24,7.35,38
2012-8,นครปฐม,กำแพงแสน,กำแพงแสน,กำแพงแสน,0,0,0
2012-8,นครปฐม,กำแพงแสน,กำแพงแสน,กำแพงแสน,0,0,0
2012-8,นครปฐม,กำแพงแสน,วังน้ำเขียว,วังน้ำเขียว,0,0,0
2012-8,นครปฐม,นครชัยศรี,ขุนแก้ว,ขุนแก้ว,23,7.13,29
2012-8,นครปฐม,นครชัยศรี,นครชัยศรี,นครชัยศรี,0,0,0
2012-8,นครปฐม,นครชัยศรี,ลานตากฟ้า,ลานตากฟ้า,0,0,0
2012-8,นครปฐม,บางเลน,บางภาษี,บางภาษี,0,0,0
2012-8,นครปฐม,บางเลน,บางภาษี,บางภาษี,59,2.26,9
2012-8,นครปฐม,บางเลน,บางเลน,บางเลน,0,0,0
2012-8,นครปฐม,พุทธมณฑล,ศาลายา,ศาลายา,0,0,0
2012-8,นครปฐม,พุทธมณฑล,ศาลายา,ศาลายา,26,13.03,49
2012-8,นครปฐม,พุทธมณฑล,ศาลายา,ศาลายา,0,0,0
2012-8,นครปฐม,สามพราน,ไร่ขิง,ไร่ขิง,0,0,0
2012-8,นครปฐม,สามพราน,ไร่ขิง,ไร่ขิง,0,0,0
2012-8,นครปฐม,สามพราน,ไร่ขิง,ไร่ขิง,1,0.39,1
2012-8,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ท่าประจะ,2.5,0.23,2.5
2012-8,นครศรีธรรมราช,ชะอวด,ท่าประจะ,ควนสมบูรณ์,5,1.52,17.5
2012-8,นครศรีธรรมราช,ชะอวด,ท่าประจะ,สี่แยก,5,1.28,12.5
2012-8,นครศรีธรรมราช,ชะอวด,บ้านตูล,บ้านตูล,7.5,2.16,15
2012-8,นครศรีธรรมราช,ชะอวด,บ้านตูล,ตูล,10,2.23,15
2012-8,นครศรีธรรมราช,ชะอวด,บ้านตูล,กุมแป,75,2.15,150
2012-8,นครศรีธรรมราช,ชะอวด,บ้านตูล,วังกลม,5,0.7,5
2012-8,นครศรีธรรมราช,ทุ่งสง,นาหลวงเสน,นาหลวงเสน,16,2.76,33
2012-8,นครศรีธรรมราช,พระพรหม,ช้างซ้าย,ห้วยยูง,11,5.83,28
2012-8,นครศรีธรรมราช,พระพรหม,ช้างซ้าย,ไสมะนาว,12,6.35,32
2012-8,นครศรีธรรมราช,พระพรหม,นาพรุ,บ่อขรบ,8,1.78,10
2012-8,นครศรีธรรมราช,พระพรหม,นาพรุ,ห้วยระย้า,5,0.94,6
2012-8,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ปากนคร,ปากนคร,11,2.03,27
2012-8,ระยอง,บ้านค่าย,หนองละลอก,ตรอกสัตบัน,28,7.5,41
2012-8,ราชบุรี,ดำเนินสะดวก,ดอนกรวย,ดอนกรวย,0,0,0
2012-8,ราชบุรี,ดำเนินสะดวก,ท่านัด,ท่านัด,0,0,0
2012-8,ราชบุรี,ดำเนินสะดวก,สี่หมื่น,สี่หมื่น,2,0.44,4
2012-8,ราชบุรี,บางแพ,บางแพ,บางแพ,12,4.95,32
2012-8,ราชบุรี,บางแพ,โพหัก,โพหัก,0,0,0
2012-8,ราชบุรี,บางแพ,วังเย็น,วังเย็น,8,0.96,8
2012-8,ลำพูน,ป่าซาง,นครเจดีย์,โป่งรู,23,7.78,41
2012-8,ลำพูน,ป่าซาง,บ้านเรือน,หนองดู่,4,0.85,5
2012-8,สมุทรสาคร,กระทุ่มแบน,แคราย,แคราย,0,0,0
2012-8,สมุทรสาคร,กระทุ่มแบน,บางยาง,บางยาง,3,0.99,8
